Jahr;Ges;Name;Club;Category;Runner_Number;Place_Gender;Place_Category;Place_Overall;Start_Time_of_day;Finish_Time;Race_Status;Last_Split;5K_Time_of_day;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time_of_day;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time_of_day;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time_of_day;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time_of_day;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time_of_day;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time_of_day;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time_of_day;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time_of_day;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time_of_day;FK_Time;FK_Diff;FK_min_km;FK_kmh
2011;W;Keitany, Mary (KEN);;18-39;118;1;1;1;09:00:00;02:19:19;;;;00:16:17;16:17;03:16;18.44;;00:32:54;16:37;03:20;18.06;;00:49:50;16:56;03:24;17.71;;01:07:01;17:11;03:27;17.45;;01:10:37;03:36;03:17;18.29;;01:23:10;12:33;03:13;18.67;;01:39:11;16:01;03:13;18.73;;01:55:25;16:14;03:15;18.48;;02:12:07;16:42;03:21;17.97;;02:19:19;07:12;03:17;18.26
2011;W;Kiplagat, Edna (KEN);;18-39;115;2;2;2;09:00:00;02:20:46;;;;00:16:18;16:18;03:16;18.41;;00:32:54;16:36;03:20;18.07;;00:49:51;16:57;03:24;17.71;;01:07:02;17:11;03:27;17.46;;01:10:38;03:36;03:17;18.26;;01:23:16;12:38;03:15;18.54;;01:39:45;16:29;03:18;18.21;;01:56:35;16:50;03:22;17.83;;02:13:21;16:46;03:22;17.89;;02:20:46;07:25;03:23;17.72
2011;W;Bekele, Bezunesh (ETH);;18-39;110;3;3;3;09:00:00;02:23:42;;;;00:16:17;16:17;03:16;18.43;;00:32:54;16:37;03:20;18.06;;00:49:51;16:57;03:24;17.70;;01:07:02;17:11;03:27;17.46;;01:10:37;03:35;03:16;18.31;;01:23:17;12:40;03:15;18.51;;01:40:09;16:52;03:23;17.79;;01:57:35;17:26;03:30;17.19;;02:15:41;18:06;03:38;16.59;;02:23:42;08:01;03:40;16.40
2011;W;Baysa, Atsede (ETH);;18-39;106;4;4;4;09:00:00;02:23:50;;;;00:16:17;16:17;03:16;18.43;;00:32:54;16:37;03:20;18.06;;00:49:50;16:56;03:24;17.71;;01:07:01;17:11;03:27;17.46;;01:10:37;03:36;03:17;18.30;;01:23:27;12:50;03:18;18.25;;01:41:04;17:37;03:32;17.03;;01:58:53;17:49;03:34;16.84;;02:16:15;17:22;03:29;17.27;;02:23:50;07:35;03:28;17.36
2011;W;Akaba, Yukiko (JPN);;18-39;114;5;5;5;09:00:00;02:24:09;;;;00:16:39;16:39;03:20;18.02;;00:33:21;16:42;03:21;17.97;;00:50:25;17:04;03:25;17.57;;01:07:41;17:16;03:28;17.37;;01:11:27;03:46;03:27;17.50;;01:24:33;13:06;03:22;17.88;;01:41:36;17:03;03:25;17.60;;01:58:50;17:14;03:27;17.41;;02:16:15;17:25;03:29;17.22;;02:24:09;07:54;03:36;16.66
2011;W;Mikitenko, Irina (GER);;18-39;103;6;6;6;09:00:00;02:24:24;;;;00:16:39;16:39;03:20;18.02;;00:33:24;16:45;03:21;17.91;;00:50:29;17:05;03:25;17.55;;01:08:02;17:33;03:31;17.10;;01:11:47;03:45;03:26;17.55;;01:25:17;13:30;03:28;17.35;;01:42:47;17:30;03:30;17.15;;02:00:07;17:20;03:28;17.31;;02:17:06;16:59;03:24;17.66;;02:24:24;07:18;03:20;18.02
2011;W;Augusto, Jessica (POR);;18-39;123;7;7;7;09:00:00;02:24:33;;;;00:17:00;17:00;03:24;17.65;;00:33:51;16:51;03:23;17.81;;00:50:46;16:55;03:23;17.73;;01:07:42;16:56;03:24;17.71;;01:11:27;03:45;03:26;17.60;;01:24:33;13:06;03:22;17.88;;01:41:37;17:04;03:25;17.57;;01:59:11;17:34;03:31;17.08;;02:16:49;17:38;03:32;17.01;;02:24:33;07:44;03:32;17.02
2011;W;Kebede, Aberu (ETH);;18-39;113;8;8;8;09:00:00;02:24:34;;;;00:16:17;16:17;03:16;18.42;;00:32:54;16:37;03:20;18.07;;00:49:50;16:56;03:24;17.71;;01:07:02;17:12;03:27;17.45;;01:10:37;03:35;03:16;18.33;;01:23:16;12:39;03:15;18.51;;01:39:45;16:29;03:18;18.21;;01:57:09;17:24;03:29;17.25;;02:15:42;18:33;03:43;16.17;;02:24:34;08:52;04:03;14.83
2011;W;Tafa, Askale (ETH);;18-39;105;9;9;9;09:00:00;02:25:24;;;;00:16:18;16:18;03:16;18.42;;00:32:54;16:36;03:20;18.07;;00:49:50;16:56;03:24;17.72;;01:07:01;17:11;03:27;17.46;;01:10:38;03:37;03:18;18.19;;01:23:55;13:17;03:25;17.64;;01:41:38;17:43;03:33;16.94;;01:59:12;17:34;03:31;17.08;;02:17:31;18:19;03:40;16.38;;02:25:24;07:53;03:36;16.68
2011;W;Nojiri, Azusa (JPN);;18-39;133;10;10;10;09:00:00;02:25:29;;;;00:16:39;16:39;03:20;18.02;;00:33:21;16:42;03:21;17.98;;00:50:24;17:03;03:25;17.58;;01:07:41;17:17;03:28;17.37;;01:11:27;03:46;03:27;17.44;;01:24:39;13:12;03:23;17.74;;01:42:15;17:36;03:32;17.05;;02:00:03;17:48;03:34;16.85;;02:17:53;17:50;03:34;16.82;;02:25:29;07:36;03:28;17.33
