Jahr;Ges;Name;Club;Category;Runner_Number;Place_Gender;Place_Category;Place_Overall;Start_Time_of_day;Finish_Time;Race_Status;Last_Split;5K_Time_of_day;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time_of_day;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time_of_day;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time_of_day;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time_of_day;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time_of_day;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time_of_day;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time_of_day;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time_of_day;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time_of_day;FK_Time;FK_Diff;FK_min_km;FK_kmh
2015;W;Tufa, Tigist (ETH);;18-39;109;1;1;21;09:20:01;02:23:22;Finished;FINISH;09:36:55;00:16:54;16:54;03:23;17.76;09:53:23;00:33:22;16:28;03:18;18.22;10:10:53;00:50:53;17:31;03:31;17.13;10:28:07;01:08:06;17:13;03:27;17.41;10:31:44;01:11:43;03:37;03:18;18.25;10:45:30;01:25:29;13:46;03:32;17.01;11:02:36;01:42:36;17:07;03:26;17.53;11:19:59;01:59:58;17:22;03:29;17.27;11:36:12;02:16:12;16:14;03:15;18.49;11:43:23;02:23:22;07:10;03:16;18.34
2015;W;Keitany, Mary (KEN);;18-39;102;2;2;22;09:20:01;02:23:40;Finished;FINISH;09:36:55;00:16:54;16:54;03:23;17.76;09:53:23;00:33:22;16:28;03:18;18.22;10:10:53;00:50:53;17:31;03:31;17.13;10:28:08;01:08:07;17:14;03:27;17.41;10:31:43;01:11:43;03:36;03:17;18.31;10:45:31;01:25:31;13:48;03:33;16.97;11:02:37;01:42:36;17:05;03:25;17.55;11:20:00;01:59:59;17:23;03:29;17.26;11:36:23;02:16:23;16:24;03:17;18.31;11:43:41;02:23:40;07:17;03:20;18.07
2015;W;Tsegaye, Tirfi (ETH);;18-39;106;3;3;23;09:20:01;02:23:41;Finished;FINISH;09:36:55;00:16:55;16:55;03:23;17.75;09:53:23;00:33:23;16:28;03:18;18.22;10:10:54;00:50:53;17:30;03:30;17.13;10:28:07;01:08:06;17:13;03:27;17.43;10:31:44;01:11:43;03:37;03:18;18.21;10:45:31;01:25:30;13:47;03:32;16.98;11:02:37;01:42:36;17:06;03:26;17.55;11:19:59;01:59:58;17:22;03:29;17.28;11:36:23;02:16:23;16:25;03:17;18.28;11:43:42;02:23:41;07:18;03:20;18.01
2015;W;Mergia, Aselefech (ETH);;18-39;103;4;4;24;09:20:01;02:23:53;Finished;FINISH;09:36:55;00:16:54;16:54;03:23;17.75;09:53:22;00:33:22;16:28;03:18;18.23;10:10:54;00:50:53;17:31;03:31;17.13;10:28:07;01:08:06;17:13;03:27;17.42;10:31:43;01:11:42;03:36;03:17;18.30;10:45:30;01:25:30;13:48;03:33;16.98;11:02:37;01:42:36;17:06;03:26;17.54;11:19:59;01:59:58;17:22;03:29;17.27;11:36:28;02:16:27;16:29;03:18;18.20;11:43:54;02:23:53;07:26;03:24;17.72
2015;W;Kiplagat, Florence (KEN);;18-39;104;5;5;25;09:20:01;02:24:15;Finished;FINISH;09:36:55;00:16:54;16:54;03:23;17.76;09:53:23;00:33:22;16:28;03:18;18.22;10:10:53;00:50:53;17:31;03:31;17.13;10:28:07;01:08:06;17:13;03:27;17.41;10:31:43;01:11:43;03:37;03:18;18.27;10:45:31;01:25:30;13:47;03:32;16.98;11:02:37;01:42:36;17:06;03:26;17.54;11:19:59;01:59:58;17:22;03:29;17.27;11:36:36;02:16:36;16:38;03:20;18.05;11:44:16;02:24:15;07:39;03:30;17.19
2015;W;Sumgong, Jemima (KEN);;18-39;108;6;6;26;09:20:01;02:24:23;Finished;FINISH;09:36:55;00:16:54;16:54;03:23;17.76;09:53:23;00:33:22;16:28;03:18;18.22;10:10:54;00:50:53;17:31;03:31;17.13;10:28:07;01:08:07;17:14;03:27;17.41;10:31:43;01:11:43;03:36;03:17;18.30;10:45:31;01:25:31;13:48;03:33;16.97;11:02:37;01:42:36;17:05;03:25;17.55;11:19:59;01:59:59;17:23;03:29;17.27;11:36:44;02:16:43;16:44;03:21;17.92;11:44:24;02:24:23;07:40;03:30;17.17
2015;W;Jeptoo, Priscah (KEN);;18-39;105;7;7;27;09:20:01;02:25:01;Finished;FINISH;09:36:55;00:16:55;16:55;03:23;17.75;09:53:23;00:33:23;16:28;03:18;18.22;10:10:54;00:50:53;17:30;03:30;17.13;10:28:07;01:08:06;17:13;03:27;17.43;10:31:43;01:11:43;03:37;03:18;18.26;10:45:32;01:25:31;13:48;03:33;16.96;11:02:37;01:42:36;17:05;03:25;17.56;11:20:00;01:59:59;17:23;03:29;17.26;11:37:09;02:17:09;17:10;03:26;17.48;11:45:01;02:25:01;07:52;03:36;16.74
2015;W;Felix, Ana Dulce (POR);;18-39;112;8;8;28;09:20:01;02:25:15;Finished;FINISH;09:37:06;00:17:05;17:05;03:25;17.56;09:54:13;00:34:13;17:08;03:26;17.52;10:11:21;00:51:21;17:08;03:26;17.51;10:28:27;01:08:26;17:05;03:25;17.55;10:32:13;01:12:12;03:46;03:27;17.44;10:45:32;01:25:31;13:19;03:25;17.60;11:02:36;01:42:36;17:05;03:25;17.56;11:20:00;02:00:00;17:24;03:29;17.24;11:37:27;02:17:27;17:27;03:30;17.19;11:45:16;02:25:15;07:48;03:34;16.86
2015;W;Mazuronak, Volha (BLR);;18-39;122;9;9;29;09:20:01;02:25:36;Finished;FINISH;09:37:34;00:17:33;17:33;03:31;17.10;09:55:00;00:35:00;17:27;03:30;17.20;10:12:38;00:52:38;17:38;03:32;17.01;10:30:15;01:10:14;17:36;03:32;17.04;10:34:03;01:14:03;03:49;03:29;17.25;10:47:25;01:27:24;13:21;03:26;17.53;11:04:38;01:44:37;17:13;03:27;17.42;11:21:35;02:01:35;16:58;03:24;17.69;11:38:17;02:18:16;16:41;03:21;17.97;11:45:37;02:25:36;07:20;03:21;17.96
2015;W;Kiplagat, Edna (KEN);;18-39;101;10;10;31;09:20:01;02:27:16;Finished;FINISH;09:36:55;00:16:55;16:55;03:23;17.75;09:53:24;00:33:23;16:28;03:18;18.22;10:10:54;00:50:54;17:31;03:31;17.13;10:28:09;01:08:08;17:14;03:27;17.41;10:31:44;01:11:44;03:36;03:17;18.29;10:45:32;01:25:31;13:47;03:32;16.98;11:02:39;01:42:39;17:08;03:26;17.52;11:20:26;02:00:25;17:46;03:34;16.88;11:38:56;02:18:56;18:31;03:43;16.21;11:47:16;02:27:16;08:20;03:48;15.80
