Jahr;Ges;Name;Club;Category;Runner_Number;Place_Gender;Place_Category;Place_Overall;Start_Time_of_day;Finish_Time;Race_Status;Last_Split;5K_Time_of_day;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time_of_day;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time_of_day;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time_of_day;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time_of_day;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time_of_day;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time_of_day;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time_of_day;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time_of_day;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time_of_day;FK_Time;FK_Diff;FK_min_km;FK_kmh
2012;W;Keitany, Mary (KEN);;18-39;101;1;1;1;09:00:00;02:18:37;;;;00:16:51;16:51;03:23;17.82;;00:33:36;16:45;03:21;17.90;;00:50:27;16:51;03:23;17.81;;01:07:14;16:47;03:22;17.88;;01:10:53;03:39;03:20;17.98;;01:23:37;12:44;03:16;18.39;;01:39:53;16:16;03:16;18.45;;01:56:01;16:08;03:14;18.58;;02:11:46;15:45;03:09;19.07;;02:18:37;06:51;03:08;19.18
2012;W;Kiplagat, Edna (KEN);;18-39;107;2;2;2;09:00:00;02:19:50;;;;00:16:51;16:51;03:23;17.81;;00:33:36;16:45;03:21;17.91;;00:50:27;16:51;03:23;17.81;;01:07:14;16:47;03:22;17.88;;01:10:54;03:40;03:21;17.97;;01:23:39;12:45;03:17;18.36;;01:39:53;16:14;03:15;18.47;;01:56:02;16:09;03:14;18.58;;02:12:26;16:24;03:17;18.29;;02:19:50;07:24;03:23;17.81
2012;W;Jeptoo, Priscah (KEN);;18-39;113;3;3;3;09:00:00;02:20:14;;;;00:16:51;16:51;03:23;17.81;;00:33:37;16:46;03:22;17.90;;00:50:27;16:50;03:22;17.82;;01:07:14;16:47;03:22;17.88;;01:10:54;03:40;03:21;17.97;;01:23:38;12:44;03:16;18.38;;01:39:53;16:15;03:15;18.47;;01:56:05;16:12;03:15;18.52;;02:12:45;16:40;03:20;18.00;;02:20:14;07:29;03:25;17.58
2012;W;Kiplagat, Florence (KEN);;18-39;104;4;4;4;09:00:00;02:20:57;;;;00:16:51;16:51;03:23;17.81;;00:33:37;16:46;03:22;17.90;;00:50:27;16:50;03:22;17.82;;01:07:14;16:47;03:22;17.88;;01:10:54;03:40;03:21;17.96;;01:23:39;12:45;03:17;18.36;;01:39:53;16:14;03:15;18.49;;01:56:05;16:12;03:15;18.52;;02:13:01;16:56;03:24;17.71;;02:20:57;07:56;03:37;16.60
2012;W;Kabuu, Lucy (KEN);;18-39;103;5;5;5;09:00:00;02:23:12;;;;00:16:50;16:50;03:22;17.82;;00:33:37;16:47;03:22;17.88;;00:50:28;16:51;03:23;17.81;;01:07:14;16:46;03:22;17.88;;01:10:54;03:40;03:21;17.99;;01:23:38;12:44;03:16;18.39;;01:39:53;16:15;03:15;18.46;;01:56:26;16:33;03:19;18.12;;02:14:37;18:11;03:39;16.50;;02:23:12;08:35;03:55;15.36
2012;W;Kebede, Aberu (ETH);;18-39;106;6;6;6;09:00:00;02:24:04;;;;00:16:51;16:51;03:23;17.82;;00:33:37;16:46;03:22;17.89;;00:50:27;16:50;03:22;17.81;;01:07:14;16:47;03:22;17.88;;01:10:54;03:40;03:21;17.98;;01:23:38;12:44;03:16;18.39;;01:40:24;16:46;03:22;17.89;;01:57:55;17:31;03:31;17.12;;02:15:56;18:01;03:37;16.66;;02:24:04;08:08;03:43;16.18
2012;W;Mikitenko, Irina (GER);;18-39;102;7;7;7;09:00:00;02:24:53;;;;00:16:55;16:55;03:23;17.74;;00:34:02;17:07;03:26;17.53;;00:51:07;17:05;03:25;17.56;;01:08:17;17:10;03:26;17.47;;01:12:01;03:44;03:25;17.66;;01:25:19;13:18;03:25;17.60;;01:42:40;17:21;03:29;17.29;;02:00:00;17:20;03:28;17.32;;02:17:28;17:28;03:30;17.17;;02:24:53;07:25;03:23;17.75
2012;W;Augusto, Jessica (POR);;18-39;117;8;8;8;09:00:00;02:24:59;;;;00:17:13;17:13;03:27;17.44;;00:34:41;17:28;03:30;17.17;;00:51:56;17:15;03:27;17.39;;01:09:02;17:06;03:26;17.54;;01:12:38;03:36;03:17;18.25;;01:25:38;13:00;03:20;18.04;;01:42:41;17:03;03:25;17.59;;01:59:58;17:17;03:28;17.36;;02:17:26;17:28;03:30;17.17;;02:24:59;07:33;03:27;17.45
2012;W;Baysa, Atsede (ETH);;18-39;109;9;9;9;09:00:00;02:25:59;;;;00:16:51;16:51;03:23;17.82;;00:33:37;16:46;03:22;17.89;;00:50:27;16:50;03:22;17.81;;01:07:14;16:47;03:22;17.88;;01:10:54;03:40;03:21;17.97;;01:23:39;12:45;03:17;18.36;;01:40:39;17:00;03:24;17.66;;01:58:45;18:06;03:38;16.56;;02:17:34;18:49;03:46;15.95;;02:25:59;08:25;03:51;15.64
2012;W;Prokopcuka, Jelena (LAT);;18-39;114;10;10;10;09:00:00;02:27:04;;;;00:17:08;17:08;03:26;17.52;;00:34:37;17:29;03:30;17.17;;00:52:05;17:28;03:30;17.16;;01:09:46;17:41;03:33;16.98;;01:13:31;03:45;03:26;17.55;;01:26:56;13:25;03:27;17.44;;01:44:15;17:19;03:28;17.34;;02:01:48;17:33;03:31;17.09;;02:19:33;17:45;03:33;16.89;;02:27:04;07:31;03:26;17.53
